Title,Video ID,Statistics
Learn Data Science step by step in Hindi | Data Science Tutorial for Beginners | Great Learning,N2UPlYHmvmk,"{'viewCount': '214632', 'likeCount': '6286', 'favoriteCount': '0', 'commentCount': '137'}"
How to use Google Colab for Python | Gretting started with Google Colab | Great Learning,T7QhVf9Iwck,"{'viewCount': '5134', 'likeCount': '130', 'favoriteCount': '0', 'commentCount': '8'}"
Getting Started with Git | What is Git and Github | Git Tutorial in 2021 | Great Learning,YvMgTSJp4vU,"{'viewCount': '2298', 'likeCount': '80', 'favoriteCount': '0', 'commentCount': '1'}"
Web Development Essentials for Beginners in Hindi | Learn Web Development in 2021 | Great Learning,H9Y7ZrYggJ0,"{'viewCount': '2330', 'likeCount': '119', 'favoriteCount': '0', 'commentCount': '19'}"
Common coding interview problems | How to crack coding Interview | Great Learning,gVqqrvemy7s,"{'viewCount': '1956', 'likeCount': '77', 'favoriteCount': '0', 'commentCount': '3'}"
Python for Data Science | Data Science Tutorial For Beginners in 2021 | Great Learning,CcsYm8D7auA,"{'viewCount': '3047', 'likeCount': '152', 'favoriteCount': '0', 'commentCount': '5'}"
Beginner's Guide to Microsoft PowerPoint | Learn PowerPoint from Scratch | Great Learning,A4exwy6fE2Y,"{'viewCount': '2340', 'likeCount': '98', 'favoriteCount': '0', 'commentCount': '8'}"
SDLC for beginners in Hindi | SDLC Tutorial | Software Development Life Cycle | Great Learning,z6AlFH-ufFo,"{'viewCount': '39056', 'likeCount': '1048', 'favoriteCount': '0', 'commentCount': '28'}"
Learn Excel from Scratch | Microsoft Excel Tutorial for Beginners | Excel Training | Great Learning,rPT4DDflAoE,"{'viewCount': '6464', 'likeCount': '228', 'favoriteCount': '0', 'commentCount': '5'}"
Node JS Tutorial for Beginners in Hindi | What is Node.js ? | Learn Node.js in 2021 | Great Learning,jG5wL8Ogibk,"{'viewCount': '6896', 'likeCount': '183', 'favoriteCount': '0', 'commentCount': '24'}"
Landing your first job in Data Science | Career Roadmap for Data Science in 2021 | Great Learning,0ehN6jzFRN0,"{'viewCount': '1431', 'likeCount': '68', 'favoriteCount': '0', 'commentCount': '1'}"
Intro to Javascript | Javascript tutorial for beginners in 2021 | Learn Javascript | Great Learning,cqIsWodiCsA,"{'viewCount': '4556', 'likeCount': '148', 'favoriteCount': '0', 'commentCount': '2'}"
Machine Learning with Python for Beginners | Learn Machine Learning in 10 Hours | Great Learning,viQyqV1vDqQ,"{'viewCount': '4207', 'likeCount': '168', 'favoriteCount': '0', 'commentCount': '14'}"
Path to Innovation with Design Thinking | Design Thinking Process | Great Learning,XtnUJbzyP8Y,"{'viewCount': '2141', 'likeCount': '65', 'favoriteCount': '0', 'commentCount': '2'}"
DOCKER Full Course in HINDI | Docker Tutorial for beginners in 2022 | Docker Compose |Great Learning,0SS6bJczlgs,"{'viewCount': '150043', 'likeCount': '3106', 'favoriteCount': '0', 'commentCount': '136'}"
HTML and CSS for beginners in Hindi in 2021| HTML & CSS Tutorial | Learn HTML & CSS | Great Learning,NtKKMJO2iqg,"{'viewCount': '6583', 'likeCount': '280', 'favoriteCount': '0', 'commentCount': '13'}"
Javascript Tutorial | Javascript Tutorial for Beginners | Learn Javascript in 2022 | Great Learning,DcawN2FEP-w,"{'viewCount': '47426', 'likeCount': '1429', 'favoriteCount': '0', 'commentCount': '80'}"
C Programming for Beginners | C Programming Tutorial | Learn C Programming | Great Learning,UT_kymGgfBc,"{'viewCount': '4967', 'likeCount': '190', 'favoriteCount': '0', 'commentCount': '6'}"
Data Science vs Machine Learning explained in 20 minutes | Data Science Course | Great Learning,YhIvnNAK81Q,"{'viewCount': '9840', 'likeCount': '212', 'favoriteCount': '0', 'commentCount': '21'}"
How to run Python on Android phones | Python for Android | Python on mobile | Great Learning,3XS_xtk5Wkk,"{'viewCount': '39711', 'likeCount': '464', 'favoriteCount': '0', 'commentCount': '23'}"
Data Science Basics for absolute beginners | Data Science Tutorial | Great Learning,vYHaE6mJd5U,"{'viewCount': '2094', 'likeCount': '100', 'favoriteCount': '0', 'commentCount': '2'}"
Career path for Engineering College Students in 2021 | Career Advice for Engineers | Great Learning,hQLJogniq80,"{'viewCount': '2109', 'likeCount': '109', 'favoriteCount': '0', 'commentCount': '10'}"
Digital Marketing advice from real life expert | Digital Marketing career advice | Great Learning,m0qW2PTtq1U,"{'viewCount': '1025', 'likeCount': '46', 'favoriteCount': '0', 'commentCount': '4'}"
NLP for beginners | NLP Tutorial in 2021 | Natural Language Processing Explained | Great Learning,tbbYU4mPrDk,"{'viewCount': '16667', 'likeCount': '282', 'favoriteCount': '0', 'commentCount': '13'}"
Python For Machine Learning | Machine Learning Tutorial for Beginners in 2021 | Great Learning,42YmIYrLG0k,"{'viewCount': '3764', 'likeCount': '148', 'favoriteCount': '0', 'commentCount': '8'}"
Swift Basics for absolute beginners | Swift Programming in 2021 | Learn Swift | Great Learning,W0TZXgm9yac,"{'viewCount': '1442', 'likeCount': '42', 'favoriteCount': '0', 'commentCount': '1'}"
Python Libraries in Hindi | Python Programming | Python Libraries for Beginners | Great Learning,SRFTJ94WREA,"{'viewCount': '47680', 'likeCount': '1332', 'favoriteCount': '0', 'commentCount': '70'}"
Learn Python step by step in 2021 |Python Tutorial For Beginners |Python Programming |Great Learning,lk2rWa4iM68,"{'viewCount': '5286', 'likeCount': '227', 'favoriteCount': '0', 'commentCount': '22'}"
Supervised Machine Learning with Tree Based Models | Machine Learning Tutorial | Great Learning,id9VyNBPYaQ,"{'viewCount': '2138', 'likeCount': '84', 'favoriteCount': '0', 'commentCount': '9'}"
Solving Coding Interview Problems from Top MNCs | How to crack Coding Interview | Great Learning,JPOsYuM1ou4,"{'viewCount': '2990', 'likeCount': '122', 'favoriteCount': '0', 'commentCount': '1'}"
Intro to Splunk | Splunk Tutorial For Beginners - 2021 | Splunk Architecture | Great Learning,qKnJpQet8J0,"{'viewCount': '2712', 'likeCount': '71', 'favoriteCount': '0', 'commentCount': '2'}"
Mongodb Tutorial for absolute beginners | Getting Started with MongoDB | Great Learning,ny-rU3jyt1E,"{'viewCount': '13924', 'likeCount': '316', 'favoriteCount': '0', 'commentCount': '12'}"
"Coding Environments for mobile in Hindi | How to code on mobile | Pydroid, Jvdroid | Great Learning",n2Fk54lUobo,"{'viewCount': '4264', 'likeCount': '221', 'favoriteCount': '0', 'commentCount': '40'}"
Microsoft Powerpoint Fundamentals for Beginners | Beginners Guide to Powerpoint | Great Learning,oX25PfeJdfw,"{'viewCount': '6385', 'likeCount': '211', 'favoriteCount': '0', 'commentCount': '11'}"
How does Blockchain technology work? | Blockchain Tutorial for Beginners in 2021 | Great Learning,jy1GSjwDN0g,"{'viewCount': '2810', 'likeCount': '82', 'favoriteCount': '0', 'commentCount': '5'}"
Big Data Analytics for Beginners | Big Data Tutorial in 2021 | Learn Big Data | Great Learning,nV9l5rqspYE,"{'viewCount': '3587', 'likeCount': '110', 'favoriteCount': '0', 'commentCount': '8'}"
Python for different job roles in 2021| Career Options in Python Programming | Great Learning,0doNT64GxKk,"{'viewCount': '3323', 'likeCount': '157', 'favoriteCount': '0', 'commentCount': '2'}"
Java vs Python | Which is the best programming language to learn in 2022 | Great Learning,3rMdGJnV1mA,"{'viewCount': '25551', 'likeCount': '480', 'favoriteCount': '0', 'commentCount': '49'}"
Data Visualization with Tableau | Tableau Tutorial for Beginners in 2022 | Great Learning,WAXfRAI96YA,"{'viewCount': '174527', 'likeCount': '4333', 'favoriteCount': '0', 'commentCount': '131'}"
Top Programming Languages For Gaming In 2021 | Best Game Development Language | Great Learning,OQKUr_S_dFU,"{'viewCount': '5156', 'likeCount': '124', 'favoriteCount': '0', 'commentCount': '6'}"
Cloud Computing Full course | Cloud Computing Tutorial for Beginners in 2022 | Great Learning,-8O32k26RWA,"{'viewCount': '103055', 'likeCount': '2343', 'favoriteCount': '0', 'commentCount': '77'}"
Introduction to Recursion | Recursion Algorithm Explained | Great Learning,inkLdPVJGoo,"{'viewCount': '1352', 'likeCount': '61', 'favoriteCount': '0', 'commentCount': '2'}"
How to become a full stack developer in 2021? | The Complete Roadmap | Great Learning,RX3WFLYsDNo,"{'viewCount': '1904', 'likeCount': '81', 'favoriteCount': '0', 'commentCount': '1'}"
Build your first mobile app in Python | App Development tutorial for Beginners | Great Learning,_TY9OjROg9U,"{'viewCount': '562592', 'likeCount': '14261', 'favoriteCount': '0', 'commentCount': '405'}"
Program Launch & Panel Discussion: JAIN (Deemed-to-be University) MBA and MCA Degree Programs,H9MwiImckls,"{'viewCount': '9619', 'likeCount': '214', 'favoriteCount': '0', 'commentCount': '41'}"
Introduction to Search Engine Marketing | Learn SEM in 2021 | Great Learning,RiJXo5DTKzc,"{'viewCount': '1733', 'likeCount': '55', 'favoriteCount': '0', 'commentCount': '1'}"
Introduction to Java in Hindi | Java Tutorial for Beginners in 2021 | Great Learning,f4OpDSwwdvU,"{'viewCount': '2727', 'likeCount': '124', 'favoriteCount': '0', 'commentCount': '1'}"
Full Stack Development for Beginners in 2022 | How to become a Full Stack Developer | Great Learning,MSF-AfLfqzw,"{'viewCount': '70591', 'likeCount': '1906', 'favoriteCount': '0', 'commentCount': '71'}"
Kaggle competition for beginners | Kaggle Competition Explained | Beginners Guide | Great Learning,JJtaGK2vQkk,"{'viewCount': '10716', 'likeCount': '251', 'favoriteCount': '0', 'commentCount': '8'}"
Business Intelligence Tools for Beginners | Best Business Intelligence Tools in 2021 |Great Learning,si4PZX7swj4,"{'viewCount': '26355', 'likeCount': '792', 'favoriteCount': '0', 'commentCount': '26'}"
Software Testing Fundamentals | Software testing Tutorial for Beginners | Great Learning,cA5Ntw09Xqk,"{'viewCount': '21775', 'likeCount': '398', 'favoriteCount': '0', 'commentCount': '16'}"
Learn Python Step By Step | Learn Python Programming in 2021 | Python Tutorial | Great Learning,RYgjAHG-vGg,"{'viewCount': '8475', 'likeCount': '295', 'favoriteCount': '0', 'commentCount': '11'}"
Analytics Interview Questions | How to Crack Analytics Interview in 2021 | Great Learning,TIDaLrcQzs4,"{'viewCount': '1504', 'likeCount': '72', 'favoriteCount': '0'}"
C# for beginners | C# Tutorial for beginners in 2021 | Learn C# | Great Learning,3j1ac1VhNcw,"{'viewCount': '11558', 'likeCount': '223', 'favoriteCount': '0', 'commentCount': '17'}"
Regression analysis in Hindi | Regression Analysis using Python | Great Learning,QNSeotK-6qs,"{'viewCount': '8268', 'likeCount': '261', 'favoriteCount': '0', 'commentCount': '30'}"
C# Tutorial For Beginners In Hindi | Learn C# Programming in 2022 | Great learning,tQlGeD5Jbt0,"{'viewCount': '89293', 'likeCount': '1711', 'favoriteCount': '0', 'commentCount': '73'}"
Demystifying Customer Experience | Great Learning,8CCiqgyScXs,"{'viewCount': '1358', 'likeCount': '42', 'favoriteCount': '0', 'commentCount': '2'}"
SEO Strategies for Digital Marketing | SEO Tutorials for beginners in 2021 | Great Learning,WqvgGcoF6qE,"{'viewCount': '3617', 'likeCount': '99', 'favoriteCount': '0', 'commentCount': '2'}"
Popular Applications of Cloud | Top Application of Cloud Computing in 2021 | Great Learning,w6OPkU0KbJM,"{'viewCount': '6689', 'likeCount': '119', 'favoriteCount': '0', 'commentCount': '8'}"
Django Tutorial in Hindi | Django Tutorial for Beginners in 2021 | Python Django | Great Learning,X-h4LFadp58,"{'viewCount': '5670', 'likeCount': '147', 'favoriteCount': '0', 'commentCount': '14'}"
Getting Started with Visual Studio Code | Visual Studio Code Tutorial for Beginners | Great Learning,cEeWgWo484w,"{'viewCount': '4737', 'likeCount': '75', 'favoriteCount': '0', 'commentCount': '2'}"
Hashing Algorithm explained | Hashing Algorithm Tutorial | Great Learning,A71q0HE3RZw,"{'viewCount': '2105', 'likeCount': '64', 'favoriteCount': '0', 'commentCount': '0'}"
Python Programming in Hindi | Python Tutorial for Beginners in 2022 | Learn Python | Great Learning,XHzQvq-ltAo,"{'viewCount': '385673', 'likeCount': '8895', 'favoriteCount': '0', 'commentCount': '260'}"
Tableau Dashboards in Hindi | How to create Interactive Tableau Dashboard | Great Learning,XNp86hNAmZs,"{'viewCount': '58827', 'likeCount': '1784', 'favoriteCount': '0', 'commentCount': '97'}"
Web Development Basics in Hindi | Web Development Tutorial for Beginners in 2021 | Great learning,b6rxd75c8eU,"{'viewCount': '3957', 'likeCount': '174', 'favoriteCount': '0', 'commentCount': '14'}"
New Logo Reveal | Great Learning,04JpfelD8mU,"{'viewCount': '7536', 'likeCount': '275', 'favoriteCount': '0', 'commentCount': '11'}"
Cloud Computing Service Models | IaaS PaaS SaaS  | Types of Cloud Service Models | Great Learning,8ExbRGfis-M,"{'viewCount': '1701', 'likeCount': '52', 'favoriteCount': '0', 'commentCount': '7'}"
MongoDB for Absolute Beginners | MongoDB Tutorial | MongoDB Training | Great Learning,n-5lzztEUCA,"{'viewCount': '3171', 'likeCount': '106', 'favoriteCount': '0', 'commentCount': '6'}"
DevOps Interview Questions and Answers | How to become a Devops Engineer | Great Learning,C5RFiiJggSI,"{'viewCount': '1289', 'likeCount': '50', 'favoriteCount': '0', 'commentCount': '0'}"
Logistic Regression in Hindi | Machine Learning Tutorial | Great Learning,J0iwsU5x53c,"{'viewCount': '22242', 'likeCount': '671', 'favoriteCount': '0', 'commentCount': '65'}"
How to get a job using AWS Certifications? | AWS For Beginners | Cloud Computing | Great Learning,prvf6NXl64I,"{'viewCount': '2510', 'likeCount': '90', 'favoriteCount': '0', 'commentCount': '7'}"
Backtracking Algorithm Explained | Great Learning,SLmQyQdpuNQ,"{'viewCount': '6503', 'likeCount': '73', 'favoriteCount': '0', 'commentCount': '4'}"
Java Tutorial in Hindi | Master Java in 6 Hours | Java programming for Beginners | Great Learning,z44rbeDYB8o,"{'viewCount': '318901', 'likeCount': '7014', 'favoriteCount': '0', 'commentCount': '225'}"
Top 10 Technologies for the year of 2021 | Artificial Intelligence | Data Analytics | Great Learning,QSBdPgnk3vU,"{'viewCount': '2677', 'likeCount': '118', 'favoriteCount': '0', 'commentCount': '4'}"
Introduction to Convolution Process of CNN | Great Learning,qJke2sKjJwg,"{'viewCount': '1020', 'likeCount': '34', 'favoriteCount': '0', 'commentCount': '2'}"
Marketing & Retail Analytics | Marketing & Retail Analytics Tutorial for Beginners | Great Learning,qJ4pnGExqc8,"{'viewCount': '28601', 'likeCount': '694', 'favoriteCount': '0', 'commentCount': '27'}"
UX Design portfolio for Freshers | How to create UX portfolio | Great Learning,M8GrDizukrw,"{'viewCount': '5808', 'likeCount': '163', 'favoriteCount': '0', 'commentCount': '3'}"
Greedy Algorithm Explained | Greedy Technique | Great Learning,d_IwJK44jUM,"{'viewCount': '1725', 'likeCount': '44', 'favoriteCount': '0', 'commentCount': '3'}"
AWS full course | AWS Tutorial For Beginners in 2022 | Learn AWS In 6 Hours | Great Learning,bNgPProbvhM,"{'viewCount': '71119', 'likeCount': '1573', 'favoriteCount': '0', 'commentCount': '60'}"
Learn Joins in SQL with examples | SQL Joins with examples | Great Learning,sU1XaEhDhjA,"{'viewCount': '2294', 'likeCount': '105', 'favoriteCount': '0', 'commentCount': '3'}"
Build a Movie Recommendation System Using Machine Learning | Great Learning,tBDHiCDynqA,"{'viewCount': '11001', 'likeCount': '232', 'favoriteCount': '0', 'commentCount': '8'}"
Intro to Google Cloud Platform | Google Cloud Tutorials for Beginners | Great Learning,qPwoFl-Kzaw,"{'viewCount': '1386', 'likeCount': '49', 'favoriteCount': '0', 'commentCount': '3'}"
C++ Tutorial in Hindi Full Course | C++ Tutorial for Beginners in 2022 | Learn C++ | Great Learning,KC47C8sg2zQ,"{'viewCount': '523469', 'likeCount': '8809', 'favoriteCount': '0', 'commentCount': '236'}"
Logical Reasoning for everyone | Logical Reasoning Tutorial | Great Learning,LayJXX1FsB0,"{'viewCount': '3245', 'likeCount': '105', 'favoriteCount': '0', 'commentCount': '4'}"
Career path for data scientists in 2021 | How to Become a Data Scientist | Great Learning,jQLifix-tNQ,"{'viewCount': '1907', 'likeCount': '93', 'favoriteCount': '0', 'commentCount': '1'}"
Linear Programming for Data Science | Data Science Tutorial | Great Learning,OZIFXLBFBPs,"{'viewCount': '6486', 'likeCount': '197', 'favoriteCount': '0', 'commentCount': '8'}"
Intro to C++ in Hindi | C++ Tutorials for Beginners | Great Learning,g6eOVfrTwhE,"{'viewCount': '1647', 'likeCount': '94', 'favoriteCount': '0', 'commentCount': '4'}"
Python for Data Science Full Course | Data Science Tutorials for Beginners in 2022 | Great Learning,JDcZBzb46ts,"{'viewCount': '935074', 'likeCount': '23084', 'favoriteCount': '0', 'commentCount': '750'}"
What is Cloud Computing | Meaning of Cloud Computing | Great Learning,-o1pbrkhx9s,"{'viewCount': '3185', 'likeCount': '106', 'favoriteCount': '0', 'commentCount': '15'}"
HTML and CSS Full Course | Learn HTML & CSS in 10 Hours | HTML & CSS Tutorial | Great Learning,uhza_QbzR7o,"{'viewCount': '546641', 'likeCount': '8871', 'favoriteCount': '0', 'commentCount': '354'}"
Javascript Projects for beginners in Hindi | Javascript Tutorial | Great Learning,e2HYbjTWiio,"{'viewCount': '34346', 'likeCount': '909', 'favoriteCount': '0', 'commentCount': '52'}"
Android app development in 45 mins in Hindi | App Development Tutorial | Great Learning,vjxHG6SmRJQ,"{'viewCount': '131274', 'likeCount': '2333', 'favoriteCount': '0', 'commentCount': '115'}"
